cohort,split,filename,image_path,expected,result,confidence,strict_correct,roi_count,ocr_token_count,elapsed_ms,reason,regions_json,distance_to_suspicious,distance_to_tampered
independent,validation,3.jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/3.jpg,正常,正常,0.42713177488343285,True,3,28,904.1,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.41016233476800157, ""bbox"": [418, 681, 345, 98], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [418, 681, 763, 779], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.42713177488343285, ""bbox"": [350, 1183, 451, 49], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [350, 1183, 801, 1232], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.4246594885001446, ""bbox"": [353, 1267, 442, 49], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [353, 1267, 795, 1316], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 3}]",-0.122868,-0.222868
independent,train,p (4).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (4).jpg,篡改,篡改,0.66,True,6,37,1749.7,全局UI布局异常；局部字体风格异常,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [115, 353, 941, 79], ""reason"": ""全局UI布局异常；局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [115, 353, 1056, 432], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [595, 2191, 497, 70], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [595, 2191, 1092, 2261], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [119, 434, 465, 69], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [119, 434, 584, 503], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [119, 2191, 444, 68], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [119, 2191, 563, 2259], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [470, 1019, 324, 92], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [470, 1019, 794, 1111], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 5}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [116, 1341, 200, 55], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [116, 1341, 316, 1396], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 6}]",0.11,0.01
independent,test,13.jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/13.jpg,正常,正常,0.4116034360939976,True,6,30,1306.1,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.3352829098856177, ""bbox"": [458, 387, 403, 103], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹；局部字体风格异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [458, 387, 861, 490], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.39471509176137076, ""bbox"": [932, 664, 348, 47], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [932, 664, 1280, 711], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.4082506307578879, ""bbox"": [530, 511, 257, 52], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [530, 511, 787, 563], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.4116034360939976, ""bbox"": [1098, 1198, 183, 52], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1098, 1198, 1281, 1250], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}, {""result"": ""正常"", ""confidence"": 0.4089465791843053, ""bbox"": [1100, 1413, 180, 50], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1100, 1413, 1280, 1463], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 5}, {""result"": ""正常"", ""confidence"": 0.41004408643975454, ""bbox"": [1110, 1626, 170, 50], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1110, 1626, 1280, 1676], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 6}]",-0.138397,-0.238397
independent,validation,p (13).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (13).jpg,篡改,篡改,0.6982736801909492,True,6,32,1382.5,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [333, 484, 607, 132], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [333, 484, 940, 616], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.6775224526699248, ""bbox"": [782, 822, 448, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [782, 822, 1230, 876], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [460, 624, 358, 64], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [460, 624, 818, 688], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [983, 1861, 248, 62], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [983, 1861, 1231, 1923], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}, {""result"": ""篡改"", ""confidence"": 0.6982736801909492, ""bbox"": [987, 1473, 243, 58], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [987, 1473, 1230, 1531], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 5}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [1059, 1603, 171, 55], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1059, 1603, 1230, 1658], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 6}]",0.148274,0.048274
independent,validation,p (31).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (31).jpg,篡改,篡改,0.7247124670907541,True,6,31,1393.5,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [335, 484, 608, 132], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [335, 484, 943, 616], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.7188603037918257, ""bbox"": [782, 822, 448, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [782, 822, 1230, 876], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [460, 624, 358, 64], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [460, 624, 818, 688], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""篡改"", ""confidence"": 0.663947852259389, ""bbox"": [986, 1861, 245, 63], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [986, 1861, 1231, 1924], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [986, 1602, 245, 62], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [986, 1602, 1231, 1664], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 5}, {""result"": ""篡改"", ""confidence"": 0.7247124670907541, ""bbox"": [987, 1473, 243, 58], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 6, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [987, 1473, 1230, 1531], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 6}]",0.174712,0.074712
independent,train,no (4).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/no (4).jpg,正常,正常,0.44163929804732593,True,2,23,729.4,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.32935988486109685, ""bbox"": [308, 382, 509, 105], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [308, 382, 817, 487], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.44163929804732593, ""bbox"": [625, 999, 408, 42], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [625, 999, 1033, 1041], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",-0.108361,-0.208361
independent,test,10.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/10.png,正常,正常,0.13223191046152022,True,3,37,2538.5,缺少EXIF且图像结构异常(疑似生成图),"[{""result"": ""正常"", ""confidence"": 0.09613359082401565, ""bbox"": [147, 89, 107, 14], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [147, 89, 254, 103], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.1175154396850982, ""bbox"": [147, 246, 107, 13], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [147, 246, 254, 259], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.13223191046152022, ""bbox"": [146, 224, 79, 16], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [146, 224, 225, 240], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",-0.417768,-0.517768
independent,test,16.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/16.png,正常,正常,0.11150899651295544,True,2,39,2629.8,缺少EXIF且图像结构异常(疑似生成图),"[{""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [26, 456, 252, 13], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [26, 456, 278, 469], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.11150899651295544, ""bbox"": [112, 257, 86, 11], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [112, 257, 198, 268], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}]",-0.438491,-0.538491
independent,test,2.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/2.png,正常,正常,0.17587885421409113,True,3,39,2130.4,缺少EXIF且图像结构异常(疑似生成图),"[{""result"": ""正常"", ""confidence"": 0.10692079042348654, ""bbox"": [98, 245, 88, 12], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [98, 245, 186, 257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [99, 121, 85, 10], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [99, 121, 184, 131], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.17587885421409113, ""bbox"": [99, 228, 63, 12], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [99, 228, 162, 240], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",-0.374121,-0.474121
independent,test,31.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/31.png,正常,正常,0.0,True,2,38,2293.5,缺少EXIF且图像结构异常(疑似生成图),"[{""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [109, 113, 85, 10], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [109, 113, 194, 123], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [109, 221, 63, 12], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [109, 221, 172, 233], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}]",-0.55,-0.65
independent,test,32.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/32.png,正常,正常,0.0922420030368113,True,2,39,2222.2,缺少EXIF且图像结构异常(疑似生成图),"[{""result"": ""正常"", ""confidence"": 0.0914559110471882, ""bbox"": [108, 128, 88, 12], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [108, 128, 196, 140], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.0922420030368113, ""bbox"": [108, 253, 88, 12], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [108, 253, 196, 265], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",-0.457758,-0.557758
independent,test,33.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/33.png,正常,正常,0.06755835684150105,True,3,39,2165.8,缺少EXIF且图像结构异常(疑似生成图),"[{""result"": ""正常"", ""confidence"": 0.06755835684150105, ""bbox"": [97, 116, 82, 13], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [97, 116, 179, 129], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [97, 217, 60, 12], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [97, 217, 157, 229], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [98, 235, 79, 9], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [98, 235, 177, 244], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 3}]",-0.482442,-0.582442
independent,test,34.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/34.png,正常,无法自动检测,0.0,False,0,38,1613.5,未识别到金额、姓名、时间关键区域，无法自动检测,[],-0.55,-0.65
independent,train,46.jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/46.jpg,正常,正常,0.3898075525439497,True,2,24,730.2,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.377244422857232, ""bbox"": [381, 475, 447, 117], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [381, 475, 828, 592], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.3898075525439497, ""bbox"": [636, 1595, 522, 54], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [636, 1595, 1158, 1649], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",-0.160192,-0.260192
independent,train,no (3).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/no (3).jpg,正常,正常,0.09090464523181098,True,2,59,1763.9,未检出明显篡改痕迹,"[{""result"": ""正常"", ""confidence"": 0.09090464523181098, ""bbox"": [312, 895, 160, 26], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [312, 895, 472, 921], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.07238594531454506, ""bbox"": [312, 964, 175, 23], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [312, 964, 487, 987], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}]",-0.459095,-0.559095
independent,train,p (24).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (24).jpg,篡改,篡改,0.6696664077816297,True,3,22,714.9,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [483, 527, 432, 109], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [483, 527, 915, 636], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [584, 1138, 547, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [584, 1138, 1131, 1192], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""篡改"", ""confidence"": 0.6696664077816297, ""bbox"": [445, 678, 336, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [445, 678, 781, 732], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",0.119666,0.019666
